userid,action,operationname,markercolor,processcode,devicecode,markerposition,markertext,description,pageno,contentsid,memotext,eventtime
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,6,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:36.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,7,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:36.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,8,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:36.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,9,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:37.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,10,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:37.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,11,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:37.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,12,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:38.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,13,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:38.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,14,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:39.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,13,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:40.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,12,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:40.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,11,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:40.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,10,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:40.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,9,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:40.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,8,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:41.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,7,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:41.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,6,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:41.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,5,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:41.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,4,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:41.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,3,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:41.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,2,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:42.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,1,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:42.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,1,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:55:43.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,4,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:56:29.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,2,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:56:29.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,3,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:56:29.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,5,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:56:35.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,4,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:56:36.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,5,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:56:57.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,6,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:57:04.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,7,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:57:13.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,8,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:57:13.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,9,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:57:23.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,10,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:57:25.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,11,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:57:27.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,12,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:57:28.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,13,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:57:28.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,14,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:57:29.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,1,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:35.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,2,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:36.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,2,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:36.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,3,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:37.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,3,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:37.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,4,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:37.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,5,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:38.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,5,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:38.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,6,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:38.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,15,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:57:38.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,16,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:57:38.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,7,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:39.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,8,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:39.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,9,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:40.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,10,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:40.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,10,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:40.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,10,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:41.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,10,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:41.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,17,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:57:43.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,11,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:44.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,12,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:44.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,13,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:45.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,13,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:45.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,14,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:45.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,14,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:45.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,15,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:45.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,15,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:45.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,16,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:46.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,16,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:46.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,17,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:46.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,17,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:46.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,18,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:47.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,19,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:47.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,20,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:48.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,18,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:57:48.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,19,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:57:48.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,21,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:49.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,22,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:49.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,20,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:57:49.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,23,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:50.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,23,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:50.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,24,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:51.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,25,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:51.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,tablet,NULL,NULL,NULL,26,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:57:54.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,21,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:57:58.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,22,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:57:59.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,23,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:58:00.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,25,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:58:18.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,26,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:58:19.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,27,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:58:25.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,28,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:58:29.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,29,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:58:33.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,30,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 03:58:35.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,24,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:58:41.0000000
ds107,http://adlnet.gov/expapi/verbs/launched,OPEN,NULL,023,mobile,NULL,NULL,NULL,1,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:58:47.0000000
ds107,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,mobile,NULL,NULL,NULL,1,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:58:53.0000000
ds107,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,mobile,NULL,NULL,NULL,1,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:58:56.0000000
ds107,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,mobile,NULL,NULL,NULL,2,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:00.0000000
ds107,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,mobile,NULL,NULL,NULL,1,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:03.0000000
ds107,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,mobile,NULL,NULL,NULL,2,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:07.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,25,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:09.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,26,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:11.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,27,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:13.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,28,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:14.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,29,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:15.0000000
ds107,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,mobile,NULL,NULL,NULL,3,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:16.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,30,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:16.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,31,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:16.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,32,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:17.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,33,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:18.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,34,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:19.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,35,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:19.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,36,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:20.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,37,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:21.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,38,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:22.0000000
ds107,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,mobile,NULL,NULL,NULL,4,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:23.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,39,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:35.0000000
ds107,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,mobile,NULL,NULL,NULL,5,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:41.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,40,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:43.0000000
ds107,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,mobile,NULL,NULL,NULL,6,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:51.0000000
ds107,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,mobile,NULL,NULL,NULL,7,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 03:59:57.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,41,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:01.0000000
ds107,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,mobile,NULL,NULL,NULL,8,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:02.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,42,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:02.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,43,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:03.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,44,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:03.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,31,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 04:00:04.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,45,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:04.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,46,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:05.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,47,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:06.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,48,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:07.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,49,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:07.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,50,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:08.0000000
ds107,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,mobile,NULL,NULL,NULL,9,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:08.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,51,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:09.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,52,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:09.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,53,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:10.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,54,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:10.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,55,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:12.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,56,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:13.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,57,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:13.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,58,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:14.0000000
ds107,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,mobile,NULL,NULL,NULL,10,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:15.0000000
ds138,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,59,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-24 04:00:15.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,32,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 04:00:16.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,33,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 04:00:18.0000000
ds108,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,34,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-24 04:00:19.0000000
